,dice_coef,loss,val_dice_coef,val_loss
0,0.00816279807987,-0.00816279807987,0.00533169950291,-0.00533169950296
1,0.00828677116121,-0.00828677116121,0.00555405364014,-0.00555405364014
2,0.00877804734589,-0.008778047323,0.00603596817049,-0.00603596817049
3,0.0100292588329,-0.0100292588329,0.00671839529148,-0.00671839529148
4,0.0116521608883,-0.0116521608425,0.00733792379426,-0.00733792379426
5,0.0130212887931,-0.0130212887702,0.007764850523,-0.00776485052304
6,0.0119782447066,-0.0119782447066,0.00807830314563,-0.00807830314567
7,0.0134748167834,-0.0134748167605,0.00831788077896,-0.00831788077896
8,0.0131104602323,-0.0131104602208,0.00850571909941,-0.00850571909941
9,0.0132753517554,-0.0132753517325,0.00860757261169,-0.00860757261173
10,0.0128875389867,-0.0128875389867,0.008713418818,-0.00871341881805
11,0.0127342073027,-0.0127342073027,0.00876202378564,-0.00876202378564
12,0.0135306154049,-0.013530615382,0.00882102770962,-0.00882102770967
13,0.0135391156721,-0.0135391156721,0.00888502737178,-0.00888502737178
14,0.013269032435,-0.013269032435,0.00893829494706,-0.00893829494706
15,0.0129188074416,-0.0129188074416,0.00897961257188,-0.00897961257188
16,0.0144324563407,-0.0144324563407,0.00902665363538,-0.00902665363538
17,0.0136060465563,-0.0136060465563,0.0090843448256,-0.00908434482565
18,0.0123258291065,-0.0123258290836,0.00915825062384,-0.00915825062389
19,0.0134599589694,-0.0134599589236,0.00936646430422,-0.00936646430422
20,0.0164552849077,-0.0164552848848,0.0109302759491,-0.0109302759491
21,0.0377033656736,-0.0377033656736,0.0267668730989,-0.026766873099
22,0.0733398062817,-0.0733398062817,0.0498057847339,-0.0498057847341
23,0.0953199206215,-0.0953199208046,0.0538766979818,-0.0538766979818
24,0.0938045188946,-0.0938045187114,0.0729182186297,-0.0729182186301
25,0.0994642938221,-0.0994642938221,0.0536344972119,-0.0536344972119
26,0.10502548192,-0.105025481554,0.0669752584954,-0.0669752584956
27,0.110763472859,-0.110763473042,0.0743257737857,-0.0743257737857
28,0.107294372907,-0.107294372723,0.0692518254531,-0.0692518254535
29,0.102786481446,-0.102786481263,0.0748039096509,-0.0748039096513
30,0.117017149867,-0.117017149867,0.0759466721378,-0.0759466721382
31,0.110498303282,-0.110498303282,0.0740913465318,-0.0740913465318
32,0.120971509804,-0.120971509804,0.0737164784648,-0.0737164761188
33,0.122524392442,-0.122524392442,0.0777685664614,-0.0777685664618
34,0.130756283375,-0.130756282642,0.0805901485777,-0.0805901485781
35,0.13419162956,-0.13419162956,0.0718739810698,-0.07187398107
36,0.132617250949,-0.132617250949,0.0909595855669,-0.0909595855673
37,0.136057772189,-0.136057772189,0.0856294897654,-0.0856294897658
38,0.145071031319,-0.145071031319,0.0884706564917,-0.0884706564917
39,0.143047250067,-0.143047250067,0.107266999519,-0.107266999519
40,0.157060712972,-0.157060712605,0.0832343773879,-0.0832343773879
41,0.140831730879,-0.140831730879,0.10857777396,-0.10857777396
42,0.159408363958,-0.159408363591,0.107931321384,-0.107931321385
43,0.168675682508,-0.168675682508,0.100717306733,-0.100717306733
44,0.158128282138,-0.158128282138,0.0960064528707,-0.096006452871
45,0.164485873067,-0.1644858727,0.0957919006503,-0.0957919006507
46,0.173020962329,-0.173020962329,0.10925966994,-0.10925966994
47,0.16963671679,-0.169636716606,0.105691241664,-0.105691241664
48,0.170214594436,-0.170214594436,0.113817677685,-0.113817677685
49,0.168961425974,-0.168961425974,0.116822812196,-0.116822812196
50,0.184115970425,-0.184115970059,0.116843910691,-0.116843910692
51,0.171755551896,-0.17175555153,0.105013117494,-0.105013117495
52,0.172888954173,-0.172888954173,0.116429191318,-0.116429191318
