,dice_coef,loss,val_dice_coef,val_loss
0,0.0880472745859,-0.0880472745859,0.0817283871206,-0.0817283871206
1,0.0907688529515,-0.0907688531636,0.0832252798739,-0.0832252798739
2,0.0947627079951,-0.0947627079951,0.0892670831165,-0.0892670831165
3,0.105822422869,-0.105822423081,0.100004990474,-0.100004990474
4,0.12029795999,-0.12029795999,0.112771287848,-0.112771287848
5,0.174676551793,-0.174676551793,0.183029296545,-0.183029296545
6,0.306599362921,-0.306599363769,0.310119302116,-0.310119302116
7,0.397773973008,-0.397773973856,0.384368700871,-0.384368700871
8,0.435830896392,-0.43583089724,0.440731646702,-0.440731646702
9,0.451141206883,-0.451141207732,0.453805159073,-0.453805159418
10,0.471069637241,-0.471069637241,0.418435809465,-0.41843580981
11,0.476255761378,-0.476255761378,0.434537954082,-0.434537954082
12,0.482235428052,-0.482235428052,0.459410543723,-0.459410544068
13,0.500363665016,-0.500363665016,0.490069636047,-0.490069636047
14,0.486575556435,-0.486575556435,0.505104056657,-0.505104056657
15,0.527833125397,-0.527833126245,0.51442930344,-0.51442930413
16,0.513653778487,-0.513653778487,0.533461385942,-0.533461385942
17,0.518307387885,-0.518307388734,0.531897867739,-0.531897868429
18,0.522485892619,-0.522485894315,0.550082086596,-0.550082086596
19,0.519319827122,-0.519319828819,0.53163352252,-0.53163352252
20,0.54170396104,-0.541703962737,0.553005826289,-0.553005826289
21,0.540388928871,-0.540388928871,0.547451598994,-0.547451598994
22,0.544264064342,-0.544264064342,0.585276364129,-0.585276364129
23,0.551996091398,-0.551996093095,0.584804033451,-0.584804034141
24,0.555232950361,-0.555232951209,0.570648290936,-0.570648290936
25,0.558708711639,-0.558708711639,0.581348174787,-0.581348174787
26,0.56232840015,-0.56232840015,0.597276980812,-0.597276980812
27,0.574794683895,-0.574794685592,0.58483293641,-0.58483293641
28,0.564641372755,-0.564641374451,0.601548163127,-0.601548163127
29,0.573359682845,-0.573359684542,0.582003471014,-0.582003471014
30,0.571999401476,-0.571999401476,0.598557908332,-0.598557909023
31,0.57973352397,-0.57973352397,0.611100978143,-0.611100978833
32,0.58063983544,-0.580639837137,0.606312869829,-0.606312870519
33,0.58332260069,-0.583322602386,0.631257517227,-0.631257563024
34,0.586391037161,-0.586391037161,0.629237176829,-0.629237177519
35,0.587347367683,-0.587347367683,0.632644133448,-0.632644134139
36,0.59072355697,-0.590723558667,0.636569799143,-0.636569799834
37,0.596371617105,-0.596371618801,0.645398281946,-0.645398281946
38,0.604192404525,-0.604192404525,0.641131987213,-0.641131987903
39,0.596448741387,-0.596448742235,0.644543152518,-0.644543153209
40,0.592945060422,-0.592945062119,0.642814064808,-0.642814064808
41,0.605201427918,-0.605201429615,0.651164671629,-0.651164671629
42,0.616486355634,-0.616486357331,0.648230901556,-0.648230902247
43,0.616911591004,-0.616911591004,0.653187805621,-0.653187805621
44,0.604346918539,-0.604346920236,0.653187558228,-0.653187558918
45,0.619811008732,-0.619811008732,0.658015728227,-0.658015728227
46,0.612491842126,-0.612491843823,0.663527182631,-0.663527183321
47,0.619629694909,-0.619629694909,0.665104401388,-0.665104401388
48,0.61763149285,-0.61763149285,0.666463364505,-0.666463364505
49,0.62306364777,-0.62306364777,0.668922440426,-0.668922441116
50,0.626137301298,-0.626137302994,0.669216911765,-0.669216911765
51,0.628335387928,-0.628335389625,0.675254102149,-0.675254102149
52,0.637655718277,-0.637655718277,0.67775415937,-0.67775416006
53,0.617987826721,-0.617987828418,0.678598700573,-0.678598701263
54,0.633115732692,-0.633115734389,0.679498007399,-0.679498007399
55,0.630978705648,-0.630978707344,0.679176499715,-0.679176499715
56,0.630012862031,-0.630012863727,0.678707392059,-0.67870739275
57,0.637904953798,-0.637904955495,0.68346965336,-0.68346965336
58,0.626737344423,-0.626737344423,0.686969761453,-0.686969762143
59,0.632217788267,-0.632217789963,0.685512726832,-0.685512726832
60,0.643048595884,-0.643048595884,0.675556635765,-0.675556635765
61,0.630064898469,-0.630064898469,0.695202028429,-0.695202028429
62,0.653629390746,-0.653629390746,0.68926188016,-0.68926188016
63,0.639372518438,-0.639372518438,0.687498540492,-0.687498540492
64,0.646137249311,-0.646137251008,0.694001853236,-0.694001853926
65,0.635129481611,-0.635129481611,0.683210569229,-0.683210569229
66,0.651167635447,-0.651167635447,0.698126053488,-0.698126053488
67,0.654514238436,-0.654514238436,0.696482070164,-0.696482111588
68,0.653683817748,-0.653683817748,0.70452377833,-0.70452377833
69,0.658699508184,-0.65869950988,0.691850671897,-0.691850671897
70,0.649345769602,-0.649345769602,0.696468528864,-0.696468529554
71,0.666964334487,-0.666964336184,0.675158262713,-0.675158262713
72,0.646723456808,-0.646723458505,0.705927507988,-0.705927507988
73,0.657248240381,-0.657248242078,0.702997111906,-0.702997111906
74,0.655675665364,-0.655675667061,0.679959251384,-0.679959251384
75,0.662696677322,-0.662696677322,0.695135573393,-0.695135574083
76,0.661282347434,-0.66128234913,0.703495770348,-0.703495770348
77,0.666203340724,-0.666203342421,0.715293150151,-0.715293150151
78,0.661599703373,-0.66159970507,0.717749616584,-0.717749617275
79,0.673706063849,-0.673706065545,0.71848627154,-0.71848627154
80,0.670495960925,-0.670495960925,0.722690759018,-0.722690759709
81,0.665595413159,-0.665595413159,0.71092913901,-0.71092913901
82,0.664165916208,-0.664165916208,0.710202266811,-0.710202267501
83,0.672790215183,-0.672790215183,0.720735914229,-0.720735914919
84,0.664348917397,-0.664348917397,0.716584951951,-0.716584952642
85,0.670282628889,-0.670282630586,0.728532391395,-0.728532392086
86,0.687826657996,-0.687826659693,0.724192157906,-0.724192158596
87,0.67626742405,-0.676267425747,0.722825664351,-0.722825664351
88,0.673186862378,-0.673186864075,0.718162192111,-0.718162192801
89,0.686623442897,-0.686623444593,0.728444192861,-0.728444192861
90,0.680431581991,-0.680431581991,0.738742311489,-0.738742311489
91,0.679338992208,-0.679338992208,0.730435122164,-0.730435122164
92,0.694913450636,-0.694913452332,0.736541899245,-0.736541899935
93,0.681945772393,-0.681945774089,0.732603231912,-0.732603232603
94,0.68967203499,-0.689672036687,0.71473790803,-0.71473790803
95,0.682774149263,-0.68277415096,0.731311395822,-0.731311395822
96,0.68975016831,-0.689750170006,0.733675620271,-0.733675620271
97,0.684992627242,-0.684992628939,0.739524978468,-0.739524978468
98,0.696047992476,-0.696047994172,0.730759474532,-0.730759475222
99,0.690403731204,-0.690403732901,0.733323344623,-0.733323344623
100,0.694118948204,-0.694118949901,0.75278670056,-0.75278670056
101,0.69698159292,-0.696981594617,0.746607860773,-0.746607891841
102,0.699796727209,-0.699796727209,0.742751650599,-0.742751650599
103,0.696904814673,-0.696904814673,0.736752269351,-0.736752269351
104,0.699747122216,-0.699747122216,0.751355100092,-0.751355100783
105,0.695173671056,-0.695173672752,0.746186528887,-0.746186528887
106,0.70684506771,-0.70684506771,0.742692016727,-0.742692016727
107,0.694518407563,-0.694518407563,0.751132392975,-0.751132392975
108,0.708498219498,-0.708498221195,0.749593407261,-0.749593407261
109,0.710522706753,-0.710522708449,0.755413085337,-0.755413085337
110,0.693981982951,-0.693981982951,0.727638894527,-0.727638895217
111,0.70131937478,-0.701319376477,0.75312766053,-0.75312766053
112,0.712604473506,-0.712604475202,0.744188974263,-0.744188974263
113,0.7133967536,-0.713396755296,0.757709220109,-0.7577092208
114,0.704179490653,-0.70417949235,0.761831802981,-0.761831803672
